prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
displayobject,displayobject%any%object%other%phaser.physics.arcade.body,1,child,first display object swap,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,173,pixi.displayobject,child
displayobject,displayobject%any%phaser.physics.arcade.body%other%object,1,child,second display object swap,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,173,pixi.displayobject,child2
object,object%other%undefined%void%phaser.rectangle,0,swap child,swap position display object within container,,child child,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,173,,swapChildren
displayobject,displayobject%other%any%object%phaser.sprite|phaser.image|phaser.text|phaser.bitmaptext|phaser.group,1,child,display object instance identify,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,194,pixi.displayobject,child
number,number%integer%number|null%int%other,0,get child index,return index position child display object instance,index position child display object identify,child,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,194,number,getChildIndex
displayobject,displayobject%any%other%goog.ui.component%object,1,child,child display object instance want change index number,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,212,pixi.displayobject,child
number,number%other%integer%number|array.<number>%array,1,index,result index number child display object,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,212,number,index
undefined,undefined%void%other%number%map,0,set child index,change position exist child display object container,,child index,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,212,,setChildIndex
number,number%integer%int%other%string,1,index,index get child,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,233,number,index
displayobject,displayobject%other%any%object%ext.data.nodeinterface,0,get child at,return child specified index,child give index,index,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,233,pixi.displayobject,getChildAt
displayobject,displayobject%any%other%object%phaser.sprite|phaser.image,1,child,display object remove,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,249,pixi.displayobject,child
fancytreenode,fancytreenode%ext.data.nodeinterface%boolean%other%konva.node,0,remove child,remove one child container,first child remove,child,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,249,pixi.displayobject,removeChild
number,number%integer%int%other%string,1,index,index get child,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,291,number,index
displayobject,displayobject%other%goog.ui.component%widget%ext.data.nodeinterface,0,remove child at,remove child specify index position,child remove,index,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,291,pixi.displayobject,removeChildAt
number,number%integer%int%string%number|boolean,1,begin index,beginning position,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,317,number,beginIndex
number,number%int%integer%string|number%number|undefined,1,end index,end position. default value size container,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,317,number,endIndex
other,other%array%nodelist%array.<displayobject>%array.<string>,0,remove child,remove child container within begin end index,list removed child,begin index end index,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,317,array.<displayobject>,removeChildren
this,this%other%array%datatable%string,0,sort child,sort child z index. previous order mantained child z index,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,359,,sortChildren
kinetic.node,kinetic.node%konva.node%kinetic.transform%$.promise%boolean,0,update transform,update transform child container render,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,386,,updateTransform
openseadragon.viewport,openseadragon.viewport%google.maps.latlngbounds%void%openseadragon.rect%goog.math.rect,0,calculate bound,recalculate bound container,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,415,,calculateBounds
google.maps.latlngbounds,google.maps.latlngbounds%rectangle%openseadragon.rect%void%other,0,calculate bound,recalculate bound object. override calculate bound specific object include child,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,456,,_calculateBounds
other,other%function%string/function%object%renderer,1,renderer,renderer,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,466,pixi.renderer,renderer
other,other%this%object%webglrenderingcontext%string,0,render,render object use web gl renderer,,renderer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,466,,render
other,other%function%string/function%object%renderer,1,renderer,renderer,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,497,pixi.renderer,renderer
other,other%this%undefined%boolean%object,0,render advance,render object use web gl renderer advance feature,,renderer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,497,,renderAdvanced
other,other%function%string/function%object%renderer,1,renderer,renderer,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,561,pixi.renderer,renderer
function,function%undefined%other%logger%string,0,render,override subclass,,renderer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,561,,_render
object,object%options%mixed%string|object%object|boolean,1,option,option parameter. boolean act option set value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,579,object|boolean,options
boolean,boolean%object%object|boolean%boolean|function%object|function,1,option child,set true child destroy method call well. option pass call,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,579,boolean,options.children
boolean,boolean%other%any%number%sprite,1,option texture,use child sprite option child set true destroy texture child sprite,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,579,boolean,options.texture
other,other%boolean%any%string|function%object,1,option base texture,use child sprite option child set true destroy base texture child sprite,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,579,boolean,options.baseTexture
void,void%boolean%undefined%other%eventemitter,0,destroy,remove internal reference listener well remove child display list. use container call destroy,,option option child option texture option base texture,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Container.js,579,,destroy
boolean,boolean%bool%other%boolean|undefined%boolean|string,0,be empty,check bound empty,true empty,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,50,boolean,isEmpty
kinetic.node,kinetic.node%boolean%other%void%konva.node,0,clear,clear bound reset,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,59,,clear
other,other%phaser.rectangle%me.rect%phaser.rectangle|object%graphics,1,rect,temporary object use aabb empty,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,76,pixi.rectangle,rect
phaser.rectangle,phaser.rectangle%me.rect%goog.math.rect%openseadragon.rect%rectangle,0,get rectangle,return rectangle empty constant either construct new rectangle either use rectangle guarantee return temp rect,rectangle bound,rect,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,76,pixi.rectangle,getRectangle
other,other%point%r.math.point2d%phaser.point%array,1,point,point add,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,98,pixi.point,point
function,function%undefined%other%void%string,0,add point,function inlined possible,,point,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,98,,addPoint
other,other%vertices%world%array%object,1,vertex,verts add,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,111,float32array,vertices
other,other%goog.graphics.affinetransform%kinetic.transform%undefined%jspdf,0,add quad,add quad transform,,vertex,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,111,,addQuad
other,other%object%string%function%array,1,transform,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,162,pixi.transformbase,transform
number,number%int%other%array%array|ndarray|number,1,x,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,162,number,x0
number,number%int%other%array%integer,1,y,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,162,number,y0
number,number%int%other%array%array|ndarray|number,1,x,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,162,number,x1
number,number%int%other%array%integer,1,y,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,162,number,y1
other,other%texture%sprite%rectangle%boolean,0,add frame,add sprite frame transform,,transform x y x y,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,162,,addFrame
other,other%array%number%object%array.<array.<number>>,1,vertex data,calculate vertex,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,219,float32array,vertexData
number,number%integer%int%object%other,1,begin offset,begin offset,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,219,number,beginOffset
number,number%integer%int%string|number%array.<number>,1,end offset,end offset exclude,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,219,number,endOffset
array,array%other%undefined%jspdf%object,0,add vertex data,add screen vertex array,,vertex data begin offset end offset,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,219,,addVertexData
goog.graphics.affinetransform,goog.graphics.affinetransform%other%function%object%goog.testing.mockinterface,1,transform,mesh transform,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,251,pixi.transformbase,transform
array,array%other%array.<array.<number>>%vertices%me.vector2d,1,vertex,mesh coordinate array,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,251,float32array,vertices
number,number%integer%int%object%other,1,begin offset,begin offset,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,251,number,beginOffset
number,number%integer%int%string|number%array.<number>,1,end offset,end offset exclude,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,251,number,endOffset
array,array%other%undefined%ndarray%graphics,0,add vertex,add array mesh vertex,,transform vertex begin offset end offset,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,251,,addVertices
object,object%other%goog.math.rect%bounds%openseadragon.rect,1,bound,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,290,pixi.bounds,bounds
google.maps.latlngbounds,google.maps.latlngbounds%other%map%rectangle%number,0,add bound,add bound,,bound,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,290,,addBounds
object,object%other%goog.math.rect%bounds%openseadragon.rect,1,bound,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,309,pixi.bounds,bounds
other,other%string%number%object%boolean,1,mask,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,309,pixi.bounds,mask
other,other%boolean%cropper%map%rectangle,0,add bound mask,add bound mask bound,,bound mask,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,309,,addBoundsMask
object,object%other%goog.math.rect%bounds%openseadragon.rect,1,bound,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,336,pixi.bounds,bounds
number,number%other%array%object%string,1,area,todo,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,336,pixi.rectangle,area
rectangle,rectangle%phaser.rectangle%other%openseadragon.rect%boolean,0,add bound area,add bound mask rectangle,,bound area,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/display/src/Bounds.js,336,,addBoundsArea
boolean,boolean%other%string%object%undefined,0,validate,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/test/Spritesheet.js,10,,validate
other,other%object%canvasrenderingcontext2d%document%context,0,parse frame,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/test/Spritesheet.js,39,,parseFrame
void,void%other%function%object%boolean,0,onload,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/test/Spritesheet.js,95,,onload
void,void%other%function%object%boolean,0,onload,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/test/Spritesheet.js,127,,onload
string,string%other%array%object%array.<string>,0,get path,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/test/SpritesheetLoader.js,141,,getPath
webinspector.heapsnapshotproviderproxy,webinspector.heapsnapshotproviderproxy%other%webinspector.heapsnapshotgridnode.childrenprovider%function%webinspector.networkrequest,0,create mock resource,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/test/SpritesheetLoader.js,181,,createMockResource
google.maps.map,google.maps.map%object%other%string%arraybuffer,0,get json spritesheet,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/test/SpritesheetLoader.js,194,,getJsonSpritesheet
string,string%int%goog.uri%other%number,1,resolution filename,filename use resolve default resolution,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/src/Spritesheet.js,130,string,resolutionFilename
object,object%other%string%boolean%function,0,update resolution,generate resolution filename fallback meta scale field json data,resolution use spritesheet,resolution filename,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/src/Spritesheet.js,130,number,_updateResolution
function,function%other%object%aria.core.cfgbeans:callback%number,1,callback,callback complete return map texture spritesheet,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/spritesheet/src/Spritesheet.js,160,function,callback
