prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
other,other%string%boolean%number%function,0,sort by id,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/findAll.test.js,12,,sortById
other,other%element%string%collection%array,0,fixture a,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/findAll.test.js,19,,fixtureA
other,other%string%boolean%number%function,0,sort by id,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/schema.test.js,13,,sortById
other,other%element%string%collection%array,0,fixture a,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/schema.test.js,24,,fixtureA
void,void%boolean%undefined%other%object,0,check timezone parsing,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/connection-manager.test.js,11,,checkTimezoneParsing
void,void%other%undefined%boolean%ithenable,0,reload dynamic oi d,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/connection-manager.test.js,45,,reloadDynamicOIDs
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,52,,logging
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,199,,logging
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,224,,logging
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,249,,logging
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,604,,logging
boolean,boolean%other%void%function%ithenable,0,validate error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/mysql/errors.test.js,13,,validateError
boolean,boolean%other%void%function%ithenable,0,validate error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/mariadb/errors.test.js,12,,validateError
other,other%boolean%ithenable%undefined%function,0,run,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/sequelize/deferrable.test.js,17,,run
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/self.test.js,118,,logging
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/self.test.js,128,,logging
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/self.test.js,138,,logging
other,other%array%object%goog.ui.component%var,0,get item,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/scope.test.js,28,,getItem
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/scope.test.js,252,,logging
object,object%string%mixed%array.<mixed>%other,0,default,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/assets/es6project.js,2,,default
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/assets/project.js,3,,exports
undefined,undefined%self%void%boolean%jquery,0,close,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/transaction.test.js,18,,close
boolean,boolean%bool%other%lf.predicate%object,0,be not true,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance-validator.test.js,17,,isNotTrue
number,number%other%boolean%float%justmath.vec2,0,verbose,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialect-module-configuration.test.js,14,,verbose
element,element%other%number%array.<string>%object,0,a,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/utils.test.js,232,,a
element,element%other%number%justmath.vec2%object,0,b,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/utils.test.js,236,,b
other,other%string%number%array%ol.coordinate,0,c,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/utils.test.js,240,,c
other,other%boolean%jquery%webinspector.remoteobject%object,0,throw error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/errors.test.js,14,,throwError
other,other%boolean%jquery%webinspector.remoteobject%object,0,throw error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/errors.test.js,38,,throwError
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance/set.test.js,95,,set
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance/previous.test.js,16,,set
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance/previous.test.js,19,,get
jquery,jquery%string%array%other%object,0,where,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/update.test.js,52,,Where
boolean,boolean%void%function%other%ithenable,0,apply fail test,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,183,,applyFailTest
boolean,boolean%void%function%other%undefined,0,apply pass test,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,207,,applyPassTest
function,function%function|undefined%other%void%string,0,custom fn,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,466,,customFn
function,function%function|undefined%other%void%string,0,custom fn,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,478,,customFn
function,function%function|undefined%other%void%string,0,custom fn,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,553,,customFn
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/upsert.test.js,20,,set
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/upsert.test.js,23,,get
jquery,jquery%string%array%other%object,0,where,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/destroy.test.js,43,,Where
function,function%other%object%lf.predicate%string|function,0,complex function,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/scope.test.js,16,,complexFunction
boolean,boolean%other%object%array%array.<string>,0,no args,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/scope.test.js,56,,noArgs
string,string%number%mixed%other%object,0,actual value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/scope.test.js,66,,actualValue
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/connection-manager.test.js,42,,once
void,void%boolean%undefined%angular.jqlite%other,0,remove listener,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/connection-manager.test.js,49,,removeListener
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/connection-manager.test.js,50,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/connection-manager.test.js,61,,once
void,void%boolean%undefined%angular.jqlite%other,0,remove listener,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/connection-manager.test.js,68,,removeListener
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/connection-manager.test.js,69,,on
other,other%void%function%reactreconciletransaction%object,0,begin transaction,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/query.test.js,12,,beginTransaction
other,other%object%boolean%void%string,0,validate resource,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/resource-lock.test.js,16,,validateResource
other,other%object%boolean%void%string,0,validate resource,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialects/mssql/resource-lock.test.js,47,,validateResource
other,other%string%void%number%boolean,0,[undefined],,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/associations/belongs-to.test.js,39,,[undefined]
other,other%string%void%number%boolean,0,[undefined],,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/associations/has-many.test.js,112,,[undefined]
other,other%string%void%number%boolean,0,[undefined],,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/associations/has-one.test.js,50,,[undefined]
other,other%boolean%object%void%undefined,0,validate model,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/associations/belongs-to-many.test.js,56,,validateModel
other,other%string%void%number%boolean,0,[undefined],,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/associations/belongs-to-many.test.js,86,,[undefined]
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/select.test.js,18,,testsql
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/order.test.js,17,,testsql
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/data-types.test.js,19,,testsql
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/generateJoin.test.js,17,,testsql
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/offset-limit.test.js,13,,testsql
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/where.test.js,17,,testsql
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/where.test.js,100,,testsql
other,other%void%mixed%string%number,0,testsql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/sql/where.test.js,1153,,testsql
array,array%array.<element>%other%string%array.<object>,0,array to list,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/sql-string.js,7,,arrayToList
boolean,boolean%array.<boolean>%string%object%other,0,escape,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/sql-string.js,22,,escape
string,string%other%number%boolean%object,0,format,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/sql-string.js,95,,format
string,string%other%object%array.<string>%array,0,format name parameter,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/sql-string.js,112,,formatNamedParameters
string,string%other%object%boolean%string|buffer,0,to string,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,6,,toString
string,string%other%object%boolean%string|buffer,0,to string,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,11,,toString
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,15,,toSql
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,21,,toSql
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,27,,toSql
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,33,,toSql
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,44,,toSql
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/deferrable.js,55,,toSql
